id,age_group_det,pop,ICD10D,hosp,disease,f_age,l_age
07231,ALT040B45,6387,ICD10D-A00-B99,27,infectious,40,45
07231,ALT040B45,6387,ICD10D-INS,1099,all,40,45
07231,ALT040B45,6387,ICD10D-J00-J99,43,respiratory,40,45
07231,ALT045B50,8409,ICD10D-A00-B99,30,infectious,45,50
07231,ALT045B50,8409,ICD10D-INS,1577,all,45,50
07231,ALT045B50,8409,ICD10D-J00-J99,49,respiratory,45,50
07231,ALT050B55,10146,ICD10D-A00-B99,44,infectious,50,55
07231,ALT050B55,10146,ICD10D-INS,2141,all,50,55
07231,ALT050B55,10146,ICD10D-J00-J99,82,respiratory,50,55
07231,ALT055B60,9256,ICD10D-A00-B99,51,infectious,55,60
07231,ALT055B60,9256,ICD10D-INS,2325,all,55,60
07231,ALT055B60,9256,ICD10D-J00-J99,108,respiratory,55,60
07231,ALT060B65,8146,ICD10D-A00-B99,69,infectious,60,65
07231,ALT060B65,8146,ICD10D-INS,2478,all,60,65
07231,ALT060B65,8146,ICD10D-J00-J99,106,respiratory,60,65
07231,ALT065B70,6786,ICD10D-A00-B99,48,infectious,65,70
07231,ALT065B70,6786,ICD10D-INS,2313,all,65,70
07231,ALT065B70,6786,ICD10D-J00-J99,143,respiratory,65,70
07231,ALT070B75,4524,ICD10D-A00-B99,61,infectious,70,75
07231,ALT070B75,4524,ICD10D-INS,2232,all,70,75
07231,ALT070B75,4524,ICD10D-J00-J99,132,respiratory,70,75
07231,ALT075B80,5998,ICD10D-A00-B99,95,infectious,75,80
07231,ALT075B80,5998,ICD10D-INS,3406,all,75,80
07231,ALT075B80,5998,ICD10D-J00-J99,204,respiratory,75,80
07231,ALT080B85,3924,ICD10D-A00-B99,89,infectious,80,85
07231,ALT080B85,3924,ICD10D-INS,2578,all,80,85
07231,ALT080B85,3924,ICD10D-J00-J99,189,respiratory,80,85
07231,ALT085B90,2338,ICD10D-A00-B99,66,infectious,85,90
07231,ALT085B90,2338,ICD10D-INS,1761,all,85,90
07231,ALT085B90,2338,ICD10D-J00-J99,135,respiratory,85,90
07231,ALT090UM,1213,ICD10D-A00-B99,35,infectious,90,NA
07231,ALT090UM,1213,ICD10D-INS,844,all,90,NA
07231,ALT090UM,1213,ICD10D-J00-J99,81,respiratory,90,NA
07232,ALT000,949,ICD10D-A00-B99,34,infectious,0,NA
07232,ALT000,949,ICD10D-INS,1185,all,0,NA
07232,ALT000,949,ICD10D-J00-J99,38,respiratory,0,NA
07232,ALT001B05,3482,ICD10D-A00-B99,59,infectious,1,5
07232,ALT001B05,3482,ICD10D-INS,402,all,1,5
07232,ALT001B05,3482,ICD10D-J00-J99,116,respiratory,1,5
07232,ALT005B10,4375,ICD10D-A00-B99,42,infectious,5,10
07232,ALT005B10,4375,ICD10D-INS,325,all,5,10
07232,ALT005B10,4375,ICD10D-J00-J99,44,respiratory,5,10
07232,ALT010B15,4559,ICD10D-A00-B99,22,infectious,10,15
07232,ALT010B15,4559,ICD10D-INS,389,all,10,15
07232,ALT010B15,4559,ICD10D-J00-J99,19,respiratory,10,15
07232,ALT015B20,5393,ICD10D-A00-B99,33,infectious,15,20
07232,ALT015B20,5393,ICD10D-INS,857,all,15,20
07232,ALT015B20,5393,ICD10D-J00-J99,34,respiratory,15,20
07232,ALT020B25,5540,ICD10D-A00-B99,45,infectious,20,25
07232,ALT020B25,5540,ICD10D-INS,1083,all,20,25
07232,ALT020B25,5540,ICD10D-J00-J99,68,respiratory,20,25
07232,ALT025B30,5980,ICD10D-A00-B99,26,infectious,25,30
07232,ALT025B30,5980,ICD10D-INS,1271,all,25,30
07232,ALT025B30,5980,ICD10D-J00-J99,47,respiratory,25,30
07232,ALT030B35,5739,ICD10D-A00-B99,35,infectious,30,35
07232,ALT030B35,5739,ICD10D-INS,1250,all,30,35
07232,ALT030B35,5739,ICD10D-J00-J99,55,respiratory,30,35
07232,ALT035B40,5490,ICD10D-A00-B99,37,infectious,35,40
07232,ALT035B40,5490,ICD10D-INS,1009,all,35,40
07232,ALT035B40,5490,ICD10D-J00-J99,33,respiratory,35,40
07232,ALT040B45,5549,ICD10D-A00-B99,25,infectious,40,45
07232,ALT040B45,5549,ICD10D-INS,990,all,40,45
07232,ALT040B45,5549,ICD10D-J00-J99,31,respiratory,40,45
07232,ALT045B50,7439,ICD10D-A00-B99,31,infectious,45,50
07232,ALT045B50,7439,ICD10D-INS,1545,all,45,50
07232,ALT045B50,7439,ICD10D-J00-J99,54,respiratory,45,50
07232,ALT050B55,9006,ICD10D-A00-B99,41,infectious,50,55
07232,ALT050B55,9006,ICD10D-INS,1982,all,50,55
07232,ALT050B55,9006,ICD10D-J00-J99,74,respiratory,50,55
07232,ALT055B60,7908,ICD10D-A00-B99,60,infectious,55,60
07232,ALT055B60,7908,ICD10D-INS,2257,all,55,60
07232,ALT055B60,7908,ICD10D-J00-J99,103,respiratory,55,60
07232,ALT060B65,6839,ICD10D-A00-B99,48,infectious,60,65
07232,ALT060B65,6839,ICD10D-INS,2259,all,60,65
07232,ALT060B65,6839,ICD10D-J00-J99,118,respiratory,60,65
07232,ALT065B70,5565,ICD10D-A00-B99,44,infectious,65,70
07232,ALT065B70,5565,ICD10D-INS,2247,all,65,70
07232,ALT065B70,5565,ICD10D-J00-J99,173,respiratory,65,70
07232,ALT070B75,3446,ICD10D-A00-B99,64,infectious,70,75
07232,ALT070B75,3446,ICD10D-INS,1919,all,70,75
07232,ALT070B75,3446,ICD10D-J00-J99,133,respiratory,70,75
07232,ALT075B80,4801,ICD10D-A00-B99,90,infectious,75,80
07232,ALT075B80,4801,ICD10D-INS,3032,all,75,80
07232,ALT075B80,4801,ICD10D-J00-J99,221,respiratory,75,80
07232,ALT080B85,3117,ICD10D-A00-B99,94,infectious,80,85
07232,ALT080B85,3117,ICD10D-INS,2305,all,80,85
07232,ALT080B85,3117,ICD10D-J00-J99,180,respiratory,80,85
07232,ALT085B90,1894,ICD10D-A00-B99,61,infectious,85,90
07232,ALT085B90,1894,ICD10D-INS,1554,all,85,90
07232,ALT085B90,1894,ICD10D-J00-J99,109,respiratory,85,90
07232,ALT090UM,950,ICD10D-A00-B99,40,infectious,90,NA
07232,ALT090UM,950,ICD10D-INS,815,all,90,NA
07232,ALT090UM,950,ICD10D-J00-J99,93,respiratory,90,NA
07233,ALT000,486,ICD10D-A00-B99,26,infectious,0,NA
07233,ALT000,486,ICD10D-INS,637,all,0,NA
07233,ALT000,486,ICD10D-J00-J99,35,respiratory,0,NA
07233,ALT001B05,1920,ICD10D-A00-B99,31,infectious,1,5
07233,ALT001B05,1920,ICD10D-INS,199,all,1,5
07233,ALT001B05,1920,ICD10D-J00-J99,75,respiratory,1,5
07233,ALT005B10,2352,ICD10D-A00-B99,23,infectious,5,10
07233,ALT005B10,2352,ICD10D-INS,203,all,5,10
07233,ALT005B10,2352,ICD10D-J00-J99,30,respiratory,5,10
07233,ALT010B15,2701,ICD10D-A00-B99,20,infectious,10,15
07233,ALT010B15,2701,ICD10D-INS,212,all,10,15
07233,ALT010B15,2701,ICD10D-J00-J99,12,respiratory,10,15
07233,ALT015B20,3425,ICD10D-A00-B99,34,infectious,15,20
07233,ALT015B20,3425,ICD10D-INS,537,all,15,20
07233,ALT015B20,3425,ICD10D-J00-J99,29,respiratory,15,20
07233,ALT020B25,3082,ICD10D-A00-B99,26,infectious,20,25
07233,ALT020B25,3082,ICD10D-INS,537,all,20,25
07233,ALT020B25,3082,ICD10D-J00-J99,27,respiratory,20,25
07233,ALT025B30,3266,ICD10D-A00-B99,24,infectious,25,30
07233,ALT025B30,3266,ICD10D-INS,648,all,25,30
07233,ALT025B30,3266,ICD10D-J00-J99,15,respiratory,25,30
07233,ALT030B35,3079,ICD10D-A00-B99,22,infectious,30,35
07233,ALT030B35,3079,ICD10D-INS,648,all,30,35
07233,ALT030B35,3079,ICD10D-J00-J99,27,respiratory,30,35
07233,ALT035B40,3129,ICD10D-A00-B99,16,infectious,35,40
07233,ALT035B40,3129,ICD10D-INS,586,all,35,40
07233,ALT035B40,3129,ICD10D-J00-J99,12,respiratory,35,40
07233,ALT040B45,3255,ICD10D-A00-B99,12,infectious,40,45
07233,ALT040B45,3255,ICD10D-INS,564,all,40,45
07233,ALT040B45,3255,ICD10D-J00-J99,30,respiratory,40,45
07233,ALT045B50,4397,ICD10D-A00-B99,23,infectious,45,50
07233,ALT045B50,4397,ICD10D-INS,767,all,45,50
07233,ALT045B50,4397,ICD10D-J00-J99,26,respiratory,45,50
07233,ALT050B55,5580,ICD10D-A00-B99,26,infectious,50,55
07233,ALT050B55,5580,ICD10D-INS,1192,all,50,55
07233,ALT050B55,5580,ICD10D-J00-J99,47,respiratory,50,55
07233,ALT055B60,5214,ICD10D-A00-B99,34,infectious,55,60
07233,ALT055B60,5214,ICD10D-INS,1367,all,55,60
07233,ALT055B60,5214,ICD10D-J00-J99,70,respiratory,55,60
07233,ALT060B65,4574,ICD10D-A00-B99,38,infectious,60,65
07233,ALT060B65,4574,ICD10D-INS,1530,all,60,65
07233,ALT060B65,4574,ICD10D-J00-J99,75,respiratory,60,65
07233,ALT065B70,3821,ICD10D-A00-B99,51,infectious,65,70
07233,ALT065B70,3821,ICD10D-INS,1483,all,65,70
07233,ALT065B70,3821,ICD10D-J00-J99,65,respiratory,65,70
07233,ALT070B75,2695,ICD10D-A00-B99,47,infectious,70,75
07233,ALT070B75,2695,ICD10D-INS,1412,all,70,75
07233,ALT070B75,2695,ICD10D-J00-J99,83,respiratory,70,75
07233,ALT075B80,3552,ICD10D-A00-B99,80,infectious,75,80
07233,ALT075B80,3552,ICD10D-INS,2200,all,75,80
07233,ALT075B80,3552,ICD10D-J00-J99,126,respiratory,75,80
07233,ALT080B85,2301,ICD10D-A00-B99,71,infectious,80,85
07233,ALT080B85,2301,ICD10D-INS,1682,all,80,85
07233,ALT080B85,2301,ICD10D-J00-J99,88,respiratory,80,85
07233,ALT085B90,1262,ICD10D-A00-B99,69,infectious,85,90
07233,ALT085B90,1262,ICD10D-INS,1140,all,85,90
07233,ALT085B90,1262,ICD10D-J00-J99,101,respiratory,85,90
07233,ALT090UM,666,ICD10D-A00-B99,35,infectious,90,NA
07233,ALT090UM,666,ICD10D-INS,640,all,90,NA
07233,ALT090UM,666,ICD10D-J00-J99,49,respiratory,90,NA
07235,ALT000,1320,ICD10D-A00-B99,24,infectious,0,NA
07235,ALT000,1320,ICD10D-INS,1586,all,0,NA
07235,ALT000,1320,ICD10D-J00-J99,57,respiratory,0,NA
07235,ALT001B05,5358,ICD10D-A00-B99,70,infectious,1,5
07235,ALT001B05,5358,ICD10D-INS,579,all,1,5
07235,ALT001B05,5358,ICD10D-J00-J99,165,respiratory,1,5
07235,ALT005B10,6964,ICD10D-A00-B99,29,infectious,5,10
07235,ALT005B10,6964,ICD10D-INS,441,all,5,10
07235,ALT005B10,6964,ICD10D-J00-J99,71,respiratory,5,10
07235,ALT010B15,6888,ICD10D-A00-B99,32,infectious,10,15
07235,ALT010B15,6888,ICD10D-INS,464,all,10,15
07235,ALT010B15,6888,ICD10D-J00-J99,28,respiratory,10,15
07235,ALT015B20,8001,ICD10D-A00-B99,55,infectious,15,20
07235,ALT015B20,8001,ICD10D-INS,1074,all,15,20
07235,ALT015B20,8001,ICD10D-J00-J99,62,respiratory,15,20
07235,ALT020B25,7371,ICD10D-A00-B99,55,infectious,20,25
07235,ALT020B25,7371,ICD10D-INS,1046,all,20,25
07235,ALT020B25,7371,ICD10D-J00-J99,70,respiratory,20,25
07235,ALT025B30,7971,ICD10D-A00-B99,44,infectious,25,30
07235,ALT025B30,7971,ICD10D-INS,1329,all,25,30
07235,ALT025B30,7971,ICD10D-J00-J99,47,respiratory,25,30
07235,ALT030B35,8465,ICD10D-A00-B99,40,infectious,30,35
07235,ALT030B35,8465,ICD10D-INS,1483,all,30,35
07235,ALT030B35,8465,ICD10D-J00-J99,50,respiratory,30,35
07235,ALT035B40,9141,ICD10D-A00-B99,47,infectious,35,40
07235,ALT035B40,9141,ICD10D-INS,1352,all,35,40
07235,ALT035B40,9141,ICD10D-J00-J99,53,respiratory,35,40
07235,ALT040B45,8930,ICD10D-A00-B99,51,infectious,40,45
07235,ALT040B45,8930,ICD10D-INS,1434,all,40,45
07235,ALT040B45,8930,ICD10D-J00-J99,65,respiratory,40,45
07235,ALT045B50,12042,ICD10D-A00-B99,58,infectious,45,50
07235,ALT045B50,12042,ICD10D-INS,1986,all,45,50
07235,ALT045B50,12042,ICD10D-J00-J99,53,respiratory,45,50
07235,ALT050B55,13533,ICD10D-A00-B99,61,infectious,50,55
07235,ALT050B55,13533,ICD10D-INS,2722,all,50,55
07235,ALT050B55,13533,ICD10D-J00-J99,91,respiratory,50,55
07235,ALT055B60,12012,ICD10D-A00-B99,69,infectious,55,60
07235,ALT055B60,12012,ICD10D-INS,2847,all,55,60
07235,ALT055B60,12012,ICD10D-J00-J99,131,respiratory,55,60
07235,ALT060B65,10435,ICD10D-A00-B99,94,infectious,60,65
07235,ALT060B65,10435,ICD10D-INS,3079,all,60,65
07235,ALT060B65,10435,ICD10D-J00-J99,169,respiratory,60,65
07235,ALT065B70,8108,ICD10D-A00-B99,89,infectious,65,70
07235,ALT065B70,8108,ICD10D-INS,2808,all,65,70
07235,ALT065B70,8108,ICD10D-J00-J99,177,respiratory,65,70
07235,ALT070B75,5416,ICD10D-A00-B99,81,infectious,70,75
07235,ALT070B75,5416,ICD10D-INS,2770,all,70,75
07235,ALT070B75,5416,ICD10D-J00-J99,184,respiratory,70,75
07235,ALT075B80,7159,ICD10D-A00-B99,126,infectious,75,80
07235,ALT075B80,7159,ICD10D-INS,3864,all,75,80
07235,ALT075B80,7159,ICD10D-J00-J99,266,respiratory,75,80
07235,ALT080B85,4646,ICD10D-A00-B99,133,infectious,80,85
07235,ALT080B85,4646,ICD10D-INS,3018,all,80,85
07235,ALT080B85,4646,ICD10D-J00-J99,220,respiratory,80,85
07235,ALT085B90,2732,ICD10D-A00-B99,115,infectious,85,90
07235,ALT085B90,2732,ICD10D-INS,2138,all,85,90
07235,ALT085B90,2732,ICD10D-J00-J99,192,respiratory,85,90
07235,ALT090UM,1341,ICD10D-A00-B99,62,infectious,90,NA
07235,ALT090UM,1341,ICD10D-INS,1130,all,90,NA
07235,ALT090UM,1341,ICD10D-J00-J99,112,respiratory,90,NA
07311,ALT000,545,ICD10D-A00-B99,21,infectious,0,NA
07311,ALT000,545,ICD10D-INS,699,all,0,NA
07311,ALT000,545,ICD10D-J00-J99,37,respiratory,0,NA
07311,ALT001B05,1785,ICD10D-A00-B99,39,infectious,1,5
07311,ALT001B05,1785,ICD10D-INS,223,all,1,5
07311,ALT001B05,1785,ICD10D-J00-J99,53,respiratory,1,5
07311,ALT005B10,2149,ICD10D-A00-B99,20,infectious,5,10
07311,ALT005B10,2149,ICD10D-INS,184,all,5,10
07311,ALT005B10,2149,ICD10D-J00-J99,22,respiratory,5,10
07311,ALT010B15,2133,ICD10D-A00-B99,19,infectious,10,15
07311,ALT010B15,2133,ICD10D-INS,195,all,10,15
07311,ALT010B15,2133,ICD10D-J00-J99,11,respiratory,10,15
07311,ALT015B20,2412,ICD10D-A00-B99,16,infectious,15,20
07311,ALT015B20,2412,ICD10D-INS,345,all,15,20
07311,ALT015B20,2412,ICD10D-J00-J99,23,respiratory,15,20
07311,ALT020B25,2713,ICD10D-A00-B99,15,infectious,20,25
07311,ALT020B25,2713,ICD10D-INS,415,all,20,25
07311,ALT020B25,2713,ICD10D-J00-J99,20,respiratory,20,25
07311,ALT025B30,3214,ICD10D-A00-B99,10,infectious,25,30
07311,ALT025B30,3214,ICD10D-INS,553,all,25,30
07311,ALT025B30,3214,ICD10D-J00-J99,32,respiratory,25,30
07311,ALT030B35,2975,ICD10D-A00-B99,10,infectious,30,35
07311,ALT030B35,2975,ICD10D-INS,621,all,30,35
07311,ALT030B35,2975,ICD10D-J00-J99,20,respiratory,30,35
07311,ALT035B40,2969,ICD10D-A00-B99,11,infectious,35,40
07311,ALT035B40,2969,ICD10D-INS,491,all,35,40
07311,ALT035B40,2969,ICD10D-J00-J99,28,respiratory,35,40
07311,ALT040B45,2703,ICD10D-A00-B99,10,infectious,40,45
07311,ALT040B45,2703,ICD10D-INS,392,all,40,45
07311,ALT040B45,2703,ICD10D-J00-J99,20,respiratory,40,45
07311,ALT045B50,3483,ICD10D-A00-B99,11,infectious,45,50
07311,ALT045B50,3483,ICD10D-INS,571,all,45,50
07311,ALT045B50,3483,ICD10D-J00-J99,20,respiratory,45,50
07311,ALT050B55,3813,ICD10D-A00-B99,16,infectious,50,55
07311,ALT050B55,3813,ICD10D-INS,737,all,50,55
07311,ALT050B55,3813,ICD10D-J00-J99,42,respiratory,50,55
07311,ALT055B60,3628,ICD10D-A00-B99,25,infectious,55,60
07311,ALT055B60,3628,ICD10D-INS,818,all,55,60
07311,ALT055B60,3628,ICD10D-J00-J99,36,respiratory,55,60
07311,ALT060B65,2965,ICD10D-A00-B99,19,infectious,60,65
07311,ALT060B65,2965,ICD10D-INS,767,all,60,65
07311,ALT060B65,2965,ICD10D-J00-J99,58,respiratory,60,65
07311,ALT065B70,2592,ICD10D-A00-B99,29,infectious,65,70
07311,ALT065B70,2592,ICD10D-INS,897,all,65,70
07311,ALT065B70,2592,ICD10D-J00-J99,40,respiratory,65,70
07311,ALT070B75,2227,ICD10D-A00-B99,25,infectious,70,75
07311,ALT070B75,2227,ICD10D-INS,963,all,70,75
07311,ALT070B75,2227,ICD10D-J00-J99,72,respiratory,70,75
07311,ALT075B80,2762,ICD10D-A00-B99,57,infectious,75,80
07311,ALT075B80,2762,ICD10D-INS,1444,all,75,80
07311,ALT075B80,2762,ICD10D-J00-J99,113,respiratory,75,80
07311,ALT080B85,1788,ICD10D-A00-B99,46,infectious,80,85
07311,ALT080B85,1788,ICD10D-INS,1051,all,80,85
07311,ALT080B85,1788,ICD10D-J00-J99,90,respiratory,80,85
07311,ALT085B90,1022,ICD10D-A00-B99,44,infectious,85,90
07311,ALT085B90,1022,ICD10D-INS,823,all,85,90
07311,ALT085B90,1022,ICD10D-J00-J99,69,respiratory,85,90
07311,ALT090UM,567,ICD10D-A00-B99,23,infectious,90,NA
07311,ALT090UM,567,ICD10D-INS,422,all,90,NA
07311,ALT090UM,567,ICD10D-J00-J99,29,respiratory,90,NA
07312,ALT000,945,ICD10D-A00-B99,24,infectious,0,NA
07312,ALT000,945,ICD10D-INS,1154,all,0,NA
07312,ALT000,945,ICD10D-J00-J99,34,respiratory,0,NA
07312,ALT001B05,3246,ICD10D-A00-B99,33,infectious,1,5
07312,ALT001B05,3246,ICD10D-INS,343,all,1,5
07312,ALT001B05,3246,ICD10D-J00-J99,89,respiratory,1,5
07312,ALT005B10,3827,ICD10D-A00-B99,16,infectious,5,10
07312,ALT005B10,3827,ICD10D-INS,268,all,5,10
07312,ALT005B10,3827,ICD10D-J00-J99,32,respiratory,5,10
07312,ALT010B15,3761,ICD10D-A00-B99,26,infectious,10,15
07312,ALT010B15,3761,ICD10D-INS,297,all,10,15
07312,ALT010B15,3761,ICD10D-J00-J99,11,respiratory,10,15
07312,ALT015B20,4906,ICD10D-A00-B99,35,infectious,15,20
07312,ALT015B20,4906,ICD10D-INS,666,all,15,20
07312,ALT015B20,4906,ICD10D-J00-J99,40,respiratory,15,20
07312,ALT020B25,8869,ICD10D-A00-B99,27,infectious,20,25
07312,ALT020B25,8869,ICD10D-INS,920,all,20,25
07312,ALT020B25,8869,ICD10D-J00-J99,60,respiratory,20,25
07312,ALT025B30,9181,ICD10D-A00-B99,31,infectious,25,30
07312,ALT025B30,9181,ICD10D-INS,1191,all,25,30
07312,ALT025B30,9181,ICD10D-J00-J99,55,respiratory,25,30
07312,ALT030B35,6766,ICD10D-A00-B99,21,infectious,30,35
07312,ALT030B35,6766,ICD10D-INS,1078,all,30,35
07312,ALT030B35,6766,ICD10D-J00-J99,40,respiratory,30,35
07312,ALT035B40,5465,ICD10D-A00-B99,19,infectious,35,40
07312,ALT035B40,5465,ICD10D-INS,928,all,35,40
07312,ALT035B40,5465,ICD10D-J00-J99,47,respiratory,35,40
07312,ALT040B45,5066,ICD10D-A00-B99,15,infectious,40,45
07312,ALT040B45,5066,ICD10D-INS,827,all,40,45
07312,ALT040B45,5066,ICD10D-J00-J99,35,respiratory,40,45
07312,ALT045B50,6534,ICD10D-A00-B99,23,infectious,45,50
07312,ALT045B50,6534,ICD10D-INS,1054,all,45,50
07312,ALT045B50,6534,ICD10D-J00-J99,41,respiratory,45,50
07312,ALT050B55,7446,ICD10D-A00-B99,26,infectious,50,55
07312,ALT050B55,7446,ICD10D-INS,1455,all,50,55
07312,ALT050B55,7446,ICD10D-J00-J99,76,respiratory,50,55
07312,ALT055B60,7159,ICD10D-A00-B99,33,infectious,55,60
07312,ALT055B60,7159,ICD10D-INS,1679,all,55,60
07312,ALT055B60,7159,ICD10D-J00-J99,93,respiratory,55,60
07312,ALT060B65,6176,ICD10D-A00-B99,39,infectious,60,65
07312,ALT060B65,6176,ICD10D-INS,1722,all,60,65
07312,ALT060B65,6176,ICD10D-J00-J99,114,respiratory,60,65
07312,ALT065B70,5146,ICD10D-A00-B99,41,infectious,65,70
07312,ALT065B70,5146,ICD10D-INS,1586,all,65,70
07312,ALT065B70,5146,ICD10D-J00-J99,102,respiratory,65,70
07312,ALT070B75,4164,ICD10D-A00-B99,46,infectious,70,75
07312,ALT070B75,4164,ICD10D-INS,1700,all,70,75
07312,ALT070B75,4164,ICD10D-J00-J99,135,respiratory,70,75
07312,ALT075B80,4855,ICD10D-A00-B99,59,infectious,75,80
07312,ALT075B80,4855,ICD10D-INS,2082,all,75,80
07312,ALT075B80,4855,ICD10D-J00-J99,135,respiratory,75,80
07312,ALT080B85,3044,ICD10D-A00-B99,49,infectious,80,85
07312,ALT080B85,3044,ICD10D-INS,1487,all,80,85
07312,ALT080B85,3044,ICD10D-J00-J99,113,respiratory,80,85
07312,ALT085B90,1794,ICD10D-A00-B99,50,infectious,85,90
07312,ALT085B90,1794,ICD10D-INS,1049,all,85,90
07312,ALT085B90,1794,ICD10D-J00-J99,71,respiratory,85,90
07312,ALT090UM,952,ICD10D-A00-B99,33,infectious,90,NA
07312,ALT090UM,952,ICD10D-INS,561,all,90,NA
07312,ALT090UM,952,ICD10D-J00-J99,35,respiratory,90,NA
07313,ALT000,470,ICD10D-A00-B99,27,infectious,0,NA
07313,ALT000,470,ICD10D-INS,581,all,0,NA
07313,ALT000,470,ICD10D-J00-J99,38,respiratory,0,NA
07313,ALT001B05,1491,ICD10D-A00-B99,48,infectious,1,5
07313,ALT001B05,1491,ICD10D-INS,224,all,1,5
07313,ALT001B05,1491,ICD10D-J00-J99,78,respiratory,1,5
07313,ALT005B10,1888,ICD10D-A00-B99,15,infectious,5,10
07313,ALT005B10,1888,ICD10D-INS,121,all,5,10
07313,ALT005B10,1888,ICD10D-J00-J99,37,respiratory,5,10
07313,ALT010B15,1839,ICD10D-A00-B99,20,infectious,10,15
07313,ALT010B15,1839,ICD10D-INS,144,all,10,15
07313,ALT010B15,1839,ICD10D-J00-J99,8,respiratory,10,15
07313,ALT015B20,2433,ICD10D-A00-B99,30,infectious,15,20
07313,ALT015B20,2433,ICD10D-INS,356,all,15,20
07313,ALT015B20,2433,ICD10D-J00-J99,35,respiratory,15,20
07313,ALT020B25,4435,ICD10D-A00-B99,21,infectious,20,25
07313,ALT020B25,4435,ICD10D-INS,540,all,20,25
07313,ALT020B25,4435,ICD10D-J00-J99,39,respiratory,20,25
07313,ALT025B30,3624,ICD10D-A00-B99,21,infectious,25,30
07313,ALT025B30,3624,ICD10D-INS,625,all,25,30
07313,ALT025B30,3624,ICD10D-J00-J99,30,respiratory,25,30
07313,ALT030B35,2959,ICD10D-A00-B99,22,infectious,30,35
07313,ALT030B35,2959,ICD10D-INS,582,all,30,35
07313,ALT030B35,2959,ICD10D-J00-J99,18,respiratory,30,35
07313,ALT035B40,2495,ICD10D-A00-B99,23,infectious,35,40
07313,ALT035B40,2495,ICD10D-INS,478,all,35,40
07313,ALT035B40,2495,ICD10D-J00-J99,19,respiratory,35,40
07313,ALT040B45,2542,ICD10D-A00-B99,16,infectious,40,45
07313,ALT040B45,2542,ICD10D-INS,416,all,40,45
07313,ALT040B45,2542,ICD10D-J00-J99,20,respiratory,40,45
07313,ALT045B50,3330,ICD10D-A00-B99,18,infectious,45,50
07313,ALT045B50,3330,ICD10D-INS,640,all,45,50
07313,ALT045B50,3330,ICD10D-J00-J99,17,respiratory,45,50
07313,ALT050B55,3772,ICD10D-A00-B99,11,infectious,50,55
07313,ALT050B55,3772,ICD10D-INS,715,all,50,55
07313,ALT050B55,3772,ICD10D-J00-J99,31,respiratory,50,55
07313,ALT055B60,3345,ICD10D-A00-B99,28,infectious,55,60
07313,ALT055B60,3345,ICD10D-INS,851,all,55,60
07313,ALT055B60,3345,ICD10D-J00-J99,45,respiratory,55,60
07313,ALT060B65,2629,ICD10D-A00-B99,24,infectious,60,65
07313,ALT060B65,2629,ICD10D-INS,712,all,60,65
07313,ALT060B65,2629,ICD10D-J00-J99,40,respiratory,60,65
07313,ALT065B70,2292,ICD10D-A00-B99,23,infectious,65,70
07313,ALT065B70,2292,ICD10D-INS,817,all,65,70
07313,ALT065B70,2292,ICD10D-J00-J99,42,respiratory,65,70
07313,ALT070B75,1764,ICD10D-A00-B99,31,infectious,70,75
07313,ALT070B75,1764,ICD10D-INS,803,all,70,75
07313,ALT070B75,1764,ICD10D-J00-J99,46,respiratory,70,75
07313,ALT075B80,2109,ICD10D-A00-B99,45,infectious,75,80
07313,ALT075B80,2109,ICD10D-INS,1097,all,75,80
07313,ALT075B80,2109,ICD10D-J00-J99,55,respiratory,75,80
07313,ALT080B85,1352,ICD10D-A00-B99,36,infectious,80,85
07313,ALT080B85,1352,ICD10D-INS,850,all,80,85
07313,ALT080B85,1352,ICD10D-J00-J99,40,respiratory,80,85
07313,ALT085B90,790,ICD10D-A00-B99,25,infectious,85,90
07313,ALT085B90,790,ICD10D-INS,604,all,85,90
07313,ALT085B90,790,ICD10D-J00-J99,37,respiratory,85,90
07313,ALT090UM,447,ICD10D-A00-B99,8,infectious,90,NA
07313,ALT090UM,447,ICD10D-INS,354,all,90,NA
07313,ALT090UM,447,ICD10D-J00-J99,23,respiratory,90,NA
07314,ALT000,1974,ICD10D-A00-B99,135,infectious,0,NA
07314,ALT000,1974,ICD10D-INS,2755,all,0,NA
07314,ALT000,1974,ICD10D-J00-J99,204,respiratory,0,NA
07314,ALT001B05,7021,ICD10D-A00-B99,224,infectious,1,5
07314,ALT001B05,7021,ICD10D-INS,1126,all,1,5
07314,ALT001B05,7021,ICD10D-J00-J99,356,respiratory,1,5
07314,ALT005B10,8201,ICD10D-A00-B99,121,infectious,5,10
07314,ALT005B10,8201,ICD10D-INS,703,all,5,10
07314,ALT005B10,8201,ICD10D-J00-J99,118,respiratory,5,10
07314,ALT010B15,7834,ICD10D-A00-B99,92,infectious,10,15
07314,ALT010B15,7834,ICD10D-INS,654,all,10,15
07314,ALT010B15,7834,ICD10D-J00-J99,54,respiratory,10,15
07314,ALT015B20,8673,ICD10D-A00-B99,97,infectious,15,20
07314,ALT015B20,8673,ICD10D-INS,1334,all,15,20
07314,ALT015B20,8673,ICD10D-J00-J99,109,respiratory,15,20
07314,ALT020B25,10292,ICD10D-A00-B99,44,infectious,20,25
07314,ALT020B25,10292,ICD10D-INS,1673,all,20,25
07314,ALT020B25,10292,ICD10D-J00-J99,125,respiratory,20,25
07314,ALT025B30,11912,ICD10D-A00-B99,50,infectious,25,30
07314,ALT025B30,11912,ICD10D-INS,2112,all,25,30
